cp_active,propensity_score
0,0.0030765175788989244
0,0.0031778009492014667
0,0.01567987843070438
0,0.03516098107903651
0,0.08182660265144748
0,0.09747516960372524
0,0.2159878095178769
0,0.20294708282932025
0,0.1850386867996368
0,0.1669873826302876
0,0.20366400156925746
0,0.2818426001019704
0,0.386529213199738
0,0.45026903407286256
0,0.44136771833468474
0,0.004819572409693201
0,0.010833475028767824
0,0.011571239170739161
0,0.010962171246398983
0,0.05346401938685076
0,0.1081137432083738
0,0.15547775873159625
0,0.15559828869974524
0,0.228445214174508
0,0.257159757189056
0,0.30615564247437954
0,0.3184465124237584
1,0.40375487574439134
1,0.5066574012715609
1,0.6698691319486683
1,0.7244226294909114
1,0.7119295029442229
0,0.07122800121747139
0,0.10783566490127147
0,0.09988485008269629
0,0.10559733263809021
1,0.4173110945769715
1,0.6253956672929639
1,0.7137841829926649
1,0.7372343068058801
1,0.8240586607146835
1,0.8273727251647465
1,0.8404401648039792
1,0.8272653972699358
1,0.8713238206796987
1,0.9100111582152274
1,0.9352117405972604
1,0.9482942746174395
1,0.9364907674832389
0,0.0006899440788928706
0,0.0014118956385032857
0,0.0010639433612684426
0,0.0010005976570823683
0,0.005873143551855793
0,0.010847320076924875
0,0.015962043620704382
0,0.01967880547824616
0,0.03794146203949416
0,0.03734128678195165
0,0.04742124923548091
0,0.05701870509661946
0,0.07089368399621135
0,0.09441804289793411
0,0.09403152643973532
0,0.10148167964103942
0,0.11137129168870305
0,0.0058501152063240285
0,0.01124140825539408
0,0.010495810598841632
0,0.009578577207901753
0,0.04444988841639244
0,0.09979933163980609
1,0.16486014378923977
1,0.22678878662432553
1,0.40123734684308426
1,0.488267394542341
1,0.49843311868925655
1,0.5384310578818148
1,0.5953631867300954
1,0.6287657246454084
1,0.688315205519819
1,0.7807965380740186
1,0.7237138154590769
0,0.018354101221957686
0,0.03613459100387093
0,0.03135102173785079
0,0.027608180168935945
0,0.13346262099965173
0,0.20998324168354474
0,0.37698760083751304
0,0.4253065071078009
0,0.5956286097649867
0,0.5339804256920178
0,0.5759273433105866
0,0.6312504179901582
0,0.7392946904018767
0,0.7639961584330274
0,0.8637950442583391
0,0.8857654389806948
0,0.9094066700014944
0,0.0005737560635365539
0,0.0012242361105520127
0,0.001019216131176828
0,0.0012179045746557558
0,0.005656770256957346
0,0.01434675004518208
0,0.027330577631528675
0,0.03243995172142849
0,0.04654098786709521
0,0.04464238234377728
0,0.04163568814175683
0,0.048778599829167
1,0.06661318006696614
1,0.0847717367642617
1,0.10685675443692164
1,0.1784331330531601
1,0.156537265869295
0,0.0033453187704893983
0,0.005589733298096729
0,0.004816358599226154
0,0.005057956843297343
0,0.03580209250769106
